common_count,discipline complementarity score
11,0.000188205
2,0.0001882
1,0.000188147
1,0.00018797
1,0.000187758
5,0.00018773
24,0.000187676
4,0.000187582
3,0.000187441
3,0.000187324
1,0.000187301
9,0.000187219
10,0.000187203
85,0.000187199
26,0.000187088
114,0.000186973
38,0.000186964
16,0.000186957
114,0.000186778
1,0.000186776
2,0.000186776
5,0.000186644
25,0.000186429
25,0.000186425
5,0.00018613
24,0.000186081
2,0.000186081
3,0.000185931
5,0.000185922
11,0.000185886
5,0.000185874
1,0.000185839
2,0.000185736
71,0.00018563
218,0.000185528
13,0.000185476
3,0.0001853
1,0.000185254
14,0.000185144
9,0.000184911
38,0.00018467
3,0.000184638
1,0.000184604
9,0.00018457
11,0.000184564
2,0.000184366
13,0.00018423
2,0.00018423
216,0.000184009
11,0.00018395
2,0.000183942
1,0.000183722
1,0.000183587
2,0.00018357
2,0.00018357
3,0.000183565
31,0.000183554
2,0.000183554
1,0.000183554
3,0.000183408
31,0.000183383
2,0.000183284
2,0.000183268
1,0.000183184
8,0.000183142
4,0.000183117
215,0.000183114
1,0.00018305
5,0.000182889
16,0.000182442
1,0.000182382
7,0.000182368
7,0.00018223
1,0.000182216
1,0.000182149
7,0.000181988
6,0.000181857
23,0.000181817
1,0.000181785
3,0.000181763
7,0.000181568
16,0.000181548
1,0.000181455
23,0.000181284
23,0.000181267
5,0.000181192
1,0.00018093
2,0.000180881
10,0.000180871
6,0.000180826
1,0.000180734
1,0.000180734
37,0.000180667
6,0.000180663
2,0.000180522
3,0.000180505
5,0.000180434
1,0.000180408
1,0.00018031
10,0.000180291
10,0.000180274
1,0.000180245
1,0.000180115
11,0.000179944
25,0.000179881
3,0.000179781
1,0.000179759
2,0.000179743
1,0.000179533
23,0.000179421
2,0.00017942
2,0.00017934
1,0.00017934
1,0.000178955
3,0.00017888
24,0.000178759
6,0.000178758
1,0.000178635
109,0.000178617
10,0.000178565
10,0.000178492
2,0.000178412
2,0.000178333
81,0.000178271
13,0.000178121
2,0.000178094
7,0.000178094
1,0.000178063
1,0.000178063
24,0.000177969
2,0.00017792
2,0.000177857
3,0.000177809
13,0.000177746
13,0.0001777
1,0.00017762
3,0.000177347
2,0.000177305
8,0.000177179
1,0.000177148
108,0.000177036
1,0.000176835
3,0.000176824
2,0.000176803
2,0.000176803
2,0.000176772
15,0.000176604
2,0.000176585
5,0.00017656
6,0.000176512
2,0.000176414
1,0.000176336
13,0.000176106
15,0.000175953
36,0.000175906
2,0.000175793
1,0.000175716
2,0.000175716
10,0.000175713
5,0.00017571
24,0.000175662
6,0.000175644
107,0.000175597
10,0.000175325
1,0.000175285
1,0.000175193
5,0.000175101
15,0.000175078
6,0.000174876
6,0.000174856
9,0.000174846
6,0.000174784
1,0.000174642
1,0.000174581
23,0.000174531
2,0.000174368
15,0.000174303
12,0.000174292
12,0.000174188
2,0.000174155
13,0.000174139
29,0.00017412
22,0.000174117
1,0.000173943
1,0.000173883
5,0.000173865
1,0.000173853
1,0.000173822
2,0.000173807
22,0.000173777
1,0.000173732
2,0.000173732
1,0.000173732
6,0.000173707
6,0.000173541
12,0.000173453
2,0.000173445
6,0.00017344
2,0.00017337
2,0.000173265
12,0.000173135
12,0.000173058
6,0.000173035
10,0.000172867
1,0.000172861
1,0.000172801
3,0.000172712
6,0.000172697
66,0.000172609
2,0.000172533
2,0.000172503
1,0.000172473
10,0.000172399
9,0.000172371
26,0.000172187
1,0.000172176
9,0.00017217
12,0.00017212
2,0.000172117
9,0.000172071
35,0.00017206
7,0.000172003
1,0.000171999
35,0.000171984
35,0.00017198
2,0.000171969
23,0.000171839
1,0.000171821
105,0.000171814
23,0.000171779
2,0.000171689
2,0.000171674
23,0.000171602
9,0.000171585
1,0.000171468
78,0.000171398
2,0.00017135
35,0.000171338
1,0.000171204
1,0.000171086
3,0.000170891
5,0.000170876
12,0.000170726
1,0.000170707
1,0.000170678
1,0.000170648
2,0.000170576
4,0.000170409
1,0.000170358
65,0.000170264
1,0.000170242
65,0.000170223
15,0.000170207
65,0.000170186
1,0.000170097
6,0.000169722
2,0.000169722
2,0.000169592
14,0.000169248
1,0.000169033
14,0.000169013
77,0.000168981
1,0.000168947
1,0.000168805
12,0.000168719
198,0.000168668
1,0.000168606
6,0.000168591
9,0.000168356
1,0.000168322
4,0.000168322
1,0.000168265
5,0.00016826
1,0.000168209
1,0.000168209
4,0.000168124
11,0.000168065
1,0.000168039
14,0.000167985
1,0.000167983
4,0.000167947
5,0.00016783
197,0.000167818
4,0.000167806
1,0.000167729
4,0.000167729
28,0.000167691
2,0.000167673
1,0.000167645
2,0.000167574
9,0.000167517
15,0.000167515
1,0.000167476
102,0.000167344
9,0.000167237
4,0.000167203
1,0.000167084
4,0.000167036
102,0.000167034
1,0.000166973
9,0.000166951
1,0.000166945
1,0.000166945
3,0.000166917
2,0.000166917
4,0.000166799
4,0.000166799
4,0.00016675
14,0.000166738
1,0.000166722
196,0.000166713
1,0.000166667
4,0.00016659
1,0.000166583
2,0.0001665
4,0.000166459
28,0.000166424
1,0.000166417
1,0.000166306
4,0.000166251
2,0.000166223
9,0.000166214
1,0.000166141
34,0.000166065
1,0.000166058
21,0.000165906
1,0.000165893
103,0.000165765
1,0.000165755
1,0.00016559
1,0.000165563
1,0.000165536
21,0.000165461
1,0.000165426
2,0.000165399
3,0.000165389
21,0.000165229
1,0.00016518
4,0.00016516
8,0.000165102
1,0.000164826
1,0.000164663
10,0.000164587
2,0.000164568
1,0.000164528
22,0.00016445
1,0.00016442
22,0.000164303
14,0.000164169
1,0.000164123
100,0.000164115
1,0.000164096
100,0.000164059
14,0.000164052
14,0.000164025
1,0.000164015
1,0.000163881
1,0.000163854
12,0.0001638
2,0.000163693
14,0.000163687
3,0.000163684
2,0.000163666
5,0.000163586
12,0.00016357
14,0.000163374
5,0.000163329
1,0.000163319
14,0.000163216
15,0.000163189
3,0.000162999
1,0.000162999
74,0.000162998
8,0.000162959
9,0.000162805
1,0.00016276
22,0.000162746
7,0.000162696
1,0.000162628
191,0.000162609
14,0.000162577
2,0.00016247
62,0.00016244
62,0.000162398
1,0.000162232
2,0.000162206
1,0.000162206
4,0.000162199
33,0.000162159
1,0.000162127
2,0.000162114
1,0.000162075
62,0.000162071
9,0.00016204
1,0.00016197
1,0.000161943
27,0.00016194
1,0.000161891
9,0.000161865
33,0.000161832
1,0.000161786
4,0.000161727
12,0.000161701
2,0.000161642
27,0.000161628
1,0.000161603
5,0.000161546
2,0.000161512
2,0.000161499
4,0.000161492
5,0.000161421
2,0.000161407
1,0.000161394
9,0.000161316
5,0.00016129
15,0.000161174
5,0.00016116
1,0.000161134
2,0.000161095
9,0.000161077
4,0.000161057
2,0.000161005
5,0.000160999
3,0.000160806
3,0.00016078
1,0.000160694
1,0.000160643
4,0.000160546
2,0.000160321
2,0.000160269
1,0.000160179
1,0.000160179
4,0.000160122
2,0.000160115
3,0.000160102
1,0.000160051
27,0.000159978
1,0.000159949
4,0.000159936
2,0.000159847
3,0.000159821
4,0.000159681
2,0.000159668
1,0.000159668
2,0.000159617
2,0.000159553
9,0.000159416
187,0.000159282
187,0.000159248
1,0.000159134
11,0.000159095
3,0.000158991
1,0.000158957
11,0.000158907
11,0.00015876
1,0.00015873
1,0.000158705
14,0.00015864
5,0.000158559
1,0.000158554
2,0.000158541
2,0.000158453
3,0.00015842
1,0.000158378
22,0.000158312
1,0.000158253
2,0.00015824
1,0.000158228
4,0.000158172
20,0.000158117
22,0.000158083
11,0.000158026
5,0.000158013
3,0.000157978
9,0.000157917
1,0.000157903
14,0.000157882
2,0.000157878
2,0.000157828
20,0.000157795
22,0.000157766
11,0.000157634
1,0.000157629
9,0.000157582
22,0.000157538
4,0.000157381
22,0.000157268
4,0.000157171
2,0.000157146
22,0.000157143
13,0.000157005
21,0.000156979
21,0.000156941
21,0.000156908
13,0.000156887
1,0.000156814
21,0.000156812
13,0.000156806
5,0.00015672
3,0.000156699
3,0.000156691
13,0.000156668
4,0.00015666
1,0.000156642
4,0.000156623
1,0.000156617
4,0.000156562
21,0.000156507
1,0.000156446
6,0.000156425
20,0.00015641
4,0.000156397
6,0.000156393
13,0.000156079
4,0.000156079
1,0.000156055
1,0.000156031
26,0.000156027
6,0.000156018
1,0.000155909
11,0.00015581
95,0.000155785
2,0.000155775
1,0.00015569
1,0.00015569
1,0.000155642
13,0.00015559
11,0.000155572
4,0.000155485
5,0.000155419
6,0.000155416
1,0.000155376
1,0.000155328
4,0.000155225
7,0.000155211
4,0.000155153
8,0.00015512
1,0.000155039
1,0.000154967
2,0.000154955
4,0.000154919
1,0.000154799
1,0.000154775
2,0.000154667
3,0.000154607
1,0.000154583
4,0.000154554
8,0.000154387
2,0.000154345
70,0.000154181
2,0.000154024
1,0.000154012
3,0.000153996
4,0.000153994
1,0.000153988
2,0.000153976
1,0.000153894
9,0.000153859
1,0.000153846
8,0.000153766
1,0.000153728
2,0.000153681
8,0.000153666
2,0.000153586
4,0.00015351
1,0.000153492
1,0.000153492
4,0.000153486
2,0.000153433
11,0.000153413
3,0.000153406
11,0.000153402
2,0.000153327
4,0.000153268
3,0.000153241
1,0.000153163
1,0.000153163
2,0.000153081
1,0.000153069
2,0.000152964
2,0.000152929
2,0.000152882
2,0.00015287
1,0.000152718
2,0.000152707
2,0.000152672
4,0.000152573
2,0.000152544
8,0.000152526
3,0.000152517
2,0.000152486
4,0.00015248
31,0.000152438
31,0.000152383
2,0.000152381
2,0.000152369
31,0.000152346
13,0.000152325
4,0.0001523
1,0.000152091
2,0.000152091
2,0.000151953
13,0.000151947
2,0.000151941
3,0.000151937
2,0.000151906
4,0.000151831
26,0.000151782
2,0.000151688
2,0.000151642
2,0.000151515
8,0.000151507
2,0.000151194
9,0.000151146
13,0.000151059
2,0.000151035
4,0.000151023
21,0.000151009
3,0.000150928
2,0.000150852
2,0.000150818
2,0.000150807
2,0.000150807
5,0.00015078
31,0.000150776
4,0.000150761
4,0.00015075
13,0.000150655
3,0.000150648
2,0.000150568
2,0.000150534
5,0.000150471
4,0.000150449
2,0.000150421
8,0.000150407
2,0.000150319
5,0.000150177
2,0.000150173
2,0.000150128
1,0.000150083
4,0.000150077
5,0.00015006
13,0.000149927
5,0.000149876
2,0.000149813
4,0.000149762
2,0.000149656
3,0.000149596
2,0.000149589
5,0.000149548
5,0.000149495
2,0.000149488
20,0.000149413
57,0.0001494
2,0.000149399
4,0.000149326
91,0.000149317
91,0.000149257
1,0.000149209
2,0.000149187
1,0.000149165
2,0.000149076
2,0.00014902
2,0.000148987
2,0.000148976
5,0.000148947
2,0.000148943
1,0.000148787
2,0.000148776
91,0.000148732
1,0.000148721
2,0.000148677
2,0.000148655
2,0.00014861
1,0.000148544
13,0.000148481
1,0.00014817
2,0.000148159
4,0.000148121
13,0.000148118
13,0.000148106
4,0.000148077
2,0.000148071
2,0.000147951
1,0.000147951
2,0.000147929
11,0.00014776
13,0.000147756
3,0.000147689
67,0.00014766
11,0.000147651
67,0.000147639
2,0.000147634
2,0.000147623
2,0.000147623
3,0.000147594
30,0.000147477
1,0.000147449
2,0.000147373
4,0.000147335
6,0.000147254
30,0.000147191
4,0.000147189
2,0.000146994
7,0.000146784
1,0.000146778
11,0.000146708
56,0.000146681
13,0.000146666
2,0.000146638
2,0.000146531
5,0.000146529
30,0.000146479
1,0.000146456
56,0.000146446
8,0.000146298
2,0.000146242
2,0.000146242
4,0.000146113
11,0.000145805
2,0.000145783
4,0.000145767
2,0.00014573
5,0.000145675
2,0.000145666
171,0.000145631
5,0.000145438
2,0.000145349
1,0.000145264
1,0.00014518
1,0.000145159
1,0.000145159
3,0.000145131
1,0.000145117
1,0.000145075
1,0.000145033
12,0.000144984
7,0.000144922
1,0.000144907
2,0.000144875
170,0.000144813
2,0.000144802
1,0.00014476
1,0.00014476
1,0.000144718
5,0.000144701
2,0.000144665
8,0.00014466
5,0.000144622
1,0.000144613
2,0.000144571
1,0.00014453
1,0.000144509
2,0.000144498
2,0.000144488
12,0.000144436
1,0.000144404
10,0.000144386
2,0.00014429
5,0.000144175
1,0.000144113
10,0.000144088
8,0.000144082
24,0.00014396
1,0.000143926
5,0.000143885
5,0.000143872
2,0.000143843
5,0.00014379
1,0.00014374
1,0.00014374
10,0.000143686
12,0.000143685
1,0.000143678
1,0.000143658
5,0.000143625
10,0.000143575
13,0.000143556
2,0.000143534
1,0.000143513
1,0.000143493
20,0.000143475
24,0.000143336
8,0.000143328
1,0.000143328
2,0.000143256
1,0.000143205
1,0.000143205
5,0.000143164
1,0.000143082
2,0.000143
1,0.000142959
1,0.000142918
2,0.000142878
2,0.000142837
1,0.000142837
5,0.000142824
1,0.000142572
2,0.000142552
5,0.000142548
1,0.000142531
1,0.00014241
2,0.000142349
2,0.000142187
2,0.000142187
1,0.000142106
1,0.000142106
4,0.000141935
2,0.000141864
5,0.000141844
2,0.000141804
1,0.000141784
1,0.000141764
2,0.000141743
5,0.000141723
19,0.000141668
2,0.000141663
19,0.000141645
29,0.00014163
4,0.000141563
1,0.000141543
2,0.000141533
4,0.000141528
1,0.000141523
1,0.000141463
1,0.000141423
1,0.000141403
166,0.000141395
2,0.000141373
54,0.000141339
5,0.000141283
2,0.000141243
1,0.000141183
1,0.000141163
2,0.000141093
64,0.000141079
19,0.000141072
1,0.000140924
2,0.000140835
2,0.000140756
10,0.000140752
2,0.000140746
4,0.000140726
1,0.000140726
1,0.000140667
8,0.000140632
10,0.000140627
8,0.000140607
165,0.000140569
12,0.000140548
165,0.000140533
12,0.000140484
8,0.000140484
2,0.000140479
1,0.000140469
1,0.000140351
1,0.000140311
3,0.000140252
2,0.000140203
1,0.000140193
1,0.000140154
2,0.000140154
3,0.000140141
2,0.000140105
8,0.000140093
10,0.000140083
8,0.000140071
2,0.000139997
1,0.000139801
164,0.0001397
5,0.000139692
1,0.000139665
1,0.000139645
2,0.000139558
5,0.000139556
2,0.000139548
2,0.000139519
1,0.000139489
12,0.000139423
85,0.000139338
2,0.000139159
1,0.00013914
8,0.000139034
4,0.000138995
1,0.000138927
1,0.000138908
2,0.000138899
1,0.00013887
163,0.000138861
2,0.000138783
8,0.000138703
4,0.000138634
1,0.0001386
1,0.000138543
1,0.000138408
63,0.000138398
1,0.000138332
2,0.000138284
1,0.000138217
2,0.000138179
2,0.000138122
23,0.000138098
1,0.000138083
1,0.00013795
2,0.000137941
1,0.000137912
2,0.000137864
1,0.00013776
4,0.000137675
1,0.000137665
2,0.000137646
28,0.000137608
8,0.000137592
2,0.000137571
1,0.0001374
1,0.000137382
28,0.000137337
2,0.000137334
1,0.000137268
1,0.000137174
5,0.000137073
1,0.000137043
2,0.000137033
4,0.000136911
1,0.000136855
2,0.000136846
1,0.00013678
12,0.000136761
12,0.000136746
1,0.000136724
12,0.000136668
12,0.000136488
1,0.000136482
1,0.000136426
1,0.000136426
12,0.000136423
1,0.000136351
1,0.000136351
12,0.000136326
1,0.000136221
19,0.000136196
10,0.000136186
1,0.000136166
52,0.000136145
2,0.00013611
2,0.000136073
1,0.000136017
19,0.000136013
83,0.000136009
2,0.000135934
2,0.000135925
1,0.000135925
2,0.000135916
2,0.000135731
1,0.000135685
1,0.000135648
2,0.000135639
1,0.000135593
2,0.000135492
2,0.000135446
2,0.000135373
2,0.000135336
2,0.000135199
1,0.000135153
1,0.000135135
2,0.000135099
2,0.000135099
2,0.000135062
2,0.000135035
1,0.000134898
2,0.000134834
2,0.000134816
1,0.000134644
2,0.000134617
2,0.000134571
1,0.000134553
2,0.00013449
4,0.000134476
4,0.000134368
2,0.000134318
4,0.000134314
1,0.000134282
1,0.000134282
4,0.000134242
1,0.000134228
10,0.000134223
1,0.00013421
17,0.0001342
18,0.000134157
2,0.000134129
1,0.000134084
5,0.000134073
2,0.000133905
2,0.000133842
2,0.000133717
2,0.000133708
4,0.000133676
51,0.000133658
4,0.000133623
1,0.000133565
7,0.000133539
1,0.000133529
2,0.000133502
1,0.000133476
2,0.000133458
1,0.00013344
1,0.00013344
2,0.000133351
7,0.000133349
2,0.000133324
4,0.000133236
1,0.000133209
1,0.000133156
2,0.000133103
1,0.000133103
2,0.000133058
51,0.000132996
1,0.000132996
4,0.000132895
4,0.000132868
11,0.000132821
11,0.000132793
2,0.000132784
7,0.000132762
1,0.000132749
1,0.000132696
2,0.000132688
1,0.000132626
1,0.000132503
4,0.000132499
4,0.000132472
2,0.00013245
1,0.00013238
27,0.000132348
1,0.000132345
3,0.000132234
60,0.000132213
1,0.000132205
1,0.000132188
1,0.000132188
60,0.000132149
60,0.000132077
7,0.000132018
11,0.000131951
1,0.000131909
7,0.000131884
2,0.000131883
1,0.000131822
2,0.000131813
1,0.000131787
11,0.000131768
1,0.0001317
1,0.000131683
1,0.000131666
11,0.000131637
1,0.000131614
7,0.000131586
1,0.000131562
22,0.000131521
22,0.000131502
7,0.000131468
2,0.000131449
2,0.000131415
2,0.000131389
1,0.000131337
2,0.000131328
1,0.00013132
7,0.000131229
154,0.000131193
27,0.000131159
154,0.000131154
2,0.000131044
2,0.000131027
1,0.000131027
11,0.000130918
1,0.000130787
4,0.000130685
2,0.000130634
1,0.000130599
1,0.00013048
1,0.00013048
9,0.000130456
7,0.000130424
1,0.000130378
2,0.000130336
9,0.000130244
2,0.000130225
5,0.000130191
2,0.000130174
1,0.000130141
1,0.000130022
1,0.000129971
11,0.000129956
2,0.000129702
59,0.000129652
1,0.0001295
1,0.000129483
2,0.00012945
5,0.00012941
2,0.000129316
1,0.000129299
4,0.000129199
1,0.000129116
1,0.000129116
9,0.000129101
18,0.000129078
2,0.000129041
4,0.000128932
1,0.000128916
11,0.000128828
2,0.000128783
1,0.000128766
4,0.000128526
4,0.000128522
4,0.000128485
22,0.000128484
4,0.000128411
2,0.000128403
1,0.000128353
1,0.000128353
1,0.000128353
4,0.000128316
1,0.000128304
1,0.000128304
2,0.000128139
1,0.000128107
11,0.000128105
2,0.000128098
2,0.000128074
78,0.000128
1,0.000127992
1,0.000127975
78,0.00012795
1,0.000127861
1,0.000127779
1,0.000127763
9,0.000127716
5,0.000127694
1,0.000127649
2,0.000127518
26,0.000127431
2,0.00012734
1,0.000127324
17,0.000127077
11,0.000127071
1,0.000127016
17,0.000126927
17,0.000126914
17,0.000126872
17,0.000126834
7,0.000126828
7,0.000126704
1,0.000126678
1,0.000126662
4,0.000126638
9,0.000126559
7,0.00012647
3,0.000126438
26,0.000126425
1,0.000126406
11,0.000126374
9,0.000126351
1,0.000126326
3,0.00012631
1,0.000126295
1,0.000126279
16,0.000126264
2,0.000126263
4,0.000126203
1,0.000126199
3,0.00012613
2,0.000126103
7,0.000126099
21,0.000126089
1,0.000126072
21,0.000126064
1,0.000126056
148,0.000126037
3,0.000126024
3,0.000125982
3,0.00012596
3,0.000125945
3,0.000125929
16,0.00012585
21,0.000125767
4,0.000125691
2,0.000125683
4,0.000125616
57,0.000125599
57,0.000125572
57,0.000125495
11,0.000125472
11,0.000125449
11,0.000125388
11,0.000125376
3,0.00012535
6,0.000125271
3,0.000125167
2,0.00012507
1,0.000125063
1,0.000125063
21,0.000125033
1,0.000125031
3,0.00012501
16,0.000124992
2,0.000124992
7,0.000124944
1,0.000124906
7,0.000124853
5,0.00012481
1,0.000124797
6,0.000124774
1,0.000124766
76,0.000124668
3,0.00012458
1,0.000124564
2,0.000124556
7,0.000124546
3,0.000124476
5,0.000124446
11,0.000124313
3,0.00012408
1,0.000124039
1,0.000123916
5,0.000123824
2,0.000123724
1,0.000123671
3,0.000123665
3,0.00012366
1,0.000123609
4,0.000123552
7,0.000123363
3,0.000123325
56,0.00012332
2,0.000123282
6,0.000123249
22,0.000123173
3,0.000123122
1,0.000123092
47,0.000123078
1,0.000123062
47,0.000123042
1,0.000122911
3,0.00012283
1,0.00012282
9,0.000122756
7,0.000122691
25,0.00012267
1,0.000122564
1,0.000122504
2,0.000122392
7,0.000122367
2,0.000122362
1,0.000122354
17,0.000122291
17,0.000122242
7,0.000122196
2,0.00012219
3,0.00012217
9,0.000122019
3,0.000121966
1,0.000121951
9,0.000121931
16,0.000121833
1,0.000121743
1,0.000121595
1,0.000121492
7,0.000121323
55,0.000121239
55,0.000121182
3,0.000121148
5,0.000121045
10,0.000121043
3,0.000120982
10,0.000120942
2,0.000120919
1,0.000120875
10,0.000120855
2,0.000120758
3,0.000120758
17,0.000120713
10,0.000120713
2,0.0001207
4,0.000120678
3,0.000120676
2,0.000120649
10,0.000120649
9,0.000120645
1,0.000120627
17,0.000120589
1,0.000120584
46,0.000120502
4,0.000120388
4,0.000120337
1,0.000120308
10,0.000120283
18,0.000120273
3,0.00012025
2,0.000120236
2,0.000120236
2,0.000120156
4,0.000120153
1,0.000120149
1,0.00012012
2,0.00012007
4,0.000120023
7,0.000120003
4,0.000119886
2,0.000119883
7,0.000119849
3,0.000119847
4,0.000119847
3,0.000119837
1,0.000119804
20,0.00011972
1,0.000119574
73,0.000119568
2,0.000119567
1,0.000119517
1,0.000119489
1,0.000119489
16,0.00011944
16,0.000119422
1,0.000119417
20,0.000119409
16,0.000119406
2,0.000119296
2,0.000119019
3,0.000118934
3,0.000118854
3,0.000118802
1,0.000118694
15,0.000118643
1,0.000118638
1,0.00011861
15,0.000118596
15,0.000118472
15,0.000118431
9,0.000118418
16,0.000118386
4,0.000118385
1,0.000118301
2,0.000118287
7,0.000118261
1,0.000118189
4,0.000118154
17,0.000118148
1,0.000118106
24,0.000118079
24,0.000118014
24,0.000118005
3,0.000117985
15,0.000117963
3,0.000117883
45,0.000117856
2,0.000117806
2,0.000117765
1,0.000117758
3,0.000117721
1,0.000117606
24,0.000117558
2,0.00011753
3,0.000117458
10,0.000117445
1,0.000117357
10,0.000117279
10,0.00011725
2,0.000117233
2,0.00011722
3,0.000117174
2,0.000117144
7,0.000116951
10,0.000116948
6,0.000116859
6,0.00011657
2,0.000116557
4,0.000116537
4,0.000116499
2,0.000116475
3,0.000116464
71,0.000116451
4,0.000116442
1,0.000116442
1,0.000116347
3,0.000116324
4,0.000116316
3,0.000116288
4,0.000116188
2,0.000116185
6,0.000116173
3,0.000116153
1,0.000116144
8,0.000116141
1,0.000116063
3,0.000116054
8,0.000116031
3,0.000116005
2,0.000115996
8,0.000115972
2,0.000115929
4,0.000115915
1,0.000115888
3,0.000115812
136,0.000115799
8,0.000115788
4,0.000115768
1,0.000115687
4,0.000115634
8,0.000115615
4,0.00011557
4,0.00011556
4,0.000115483
3,0.000115478
1,0.000115314
2,0.000115294
1,0.000115274
8,0.000115236
1,0.000115181
44,0.00011515
8,0.000115007
3,0.000114982
16,0.000114976
16,0.000114971
135,0.00011497
6,0.000114907
1,0.000114877
70,0.000114867
6,0.000114839
8,0.000114824
16,0.000114796
6,0.000114764
6,0.000114762
4,0.000114755
3,0.000114692
8,0.000114549
52,0.000114548
52,0.000114537
1,0.000114456
6,0.000114303
6,0.000114281
3,0.000114281
2,0.00011426
2,0.000114194
2,0.000114168
2,0.000114129
4,0.000114126
19,0.000114043
1,0.000113986
10,0.000113961
10,0.000113955
6,0.00011393
10,0.000113852
10,0.000113842
10,0.000113839
3,0.000113839
3,0.000113809
10,0.000113764
4,0.000113762
10,0.000113742
19,0.000113741
10,0.000113693
10,0.000113689
10,0.000113679
16,0.000113657
10,0.000113651
1,0.00011343
2,0.000113424
4,0.000113244
1,0.000113212
1,0.000113199
10,0.000113102
3,0.000113092
2,0.000113084
23,0.000113065
19,0.000113059
1,0.000113045
1,0.000112994
23,0.000112969
1,0.000112956
3,0.000112931
1,0.000112867
4,0.000112841
3,0.000112837
6,0.000112822
43,0.000112693
3,0.000112672
7,0.000112669
1,0.000112284
8,0.000112235
15,0.000111964
10,0.000111907
4,0.000111898
8,0.000111829
8,0.000111797
4,0.000111744
23,0.000111695
15,0.000111677
6,0.000111448
8,0.000111439
1,0.000111111
6,0.000110875
3,0.000110746
14,0.000110739
130,0.00011072
14,0.000110676
14,0.000110612
14,0.000110605
5,0.000110561
3,0.000110221
50,0.000110169
50,0.00011015
42,0.000110113
15,0.000110074
1,0.000110059
14,0.000109938
67,0.000109909
67,0.000109867
6,0.000109816
1,0.000109733
8,0.000109531
8,0.000109523
3,0.000109258
4,0.00010923
8,0.000109194
1,0.000109182
8,0.000108924
1,0.000108909
9,0.000108885
2,0.000108879
1,0.000108802
6,0.000108698
9,0.000108461
2,0.00010812
2,0.000108102
18,0.000108081
8,0.000108061
66,0.000108039
18,0.000107932
1,0.000107863
15,0.000107807
15,0.000107762
15,0.000107684
1,0.000107677
2,0.000107515
2,0.000107492
1,0.000107262
3,0.000107208
3,0.000107181
2,0.000107147
1,0.000107055
15,0.000107028
1,0.000106975
2,0.000106895
1,0.000106758
2,0.000106746
1,0.000106735
1,0.000106701
2,0.000106615
1,0.000106564
9,0.000106508
1,0.000106451
1,0.000106372
2,0.000106298
1,0.000106293
1,0.000106281
3,0.000106244
3,0.000106221
1,0.00010618
3,0.000106131
1,0.000106123
3,0.000106123
1,0.00010609
1,0.000106056
2,0.00010605
2,0.000105983
18,0.000105957
3,0.000105947
3,0.000105854
2,0.000105691
3,0.000105638
1,0.00010563
6,0.000105602
2,0.00010543
2,0.00010543
1,0.00010543
2,0.000105407
1,0.000105374
3,0.000105326
6,0.000105296
1,0.000105285
1,0.000105208
3,0.000105182
1,0.000105152
48,0.000105149
6,0.000105136
1,0.000104987
1,0.000104965
6,0.00010486
40,0.000104859
1,0.000104822
2,0.0001048
5,0.00010478
14,0.000104663
14,0.00010466
2,0.000104635
14,0.000104634
40,0.000104606
1,0.000104526
14,0.000104521
14,0.000104506
1,0.000104482
4,0.00010446
6,0.000104373
1,0.000104297
5,0.000104275
4,0.000104256
5,0.000104249
4,0.000104248
4,0.000104115
1,0.000104026
14,0.000103973
1,0.000103918
1,0.000103864
4,0.000103697
14,0.000103661
8,0.000103516
2,0.000103504
6,0.000103496
1,0.000103477
63,0.000103364
2,0.000103311
6,0.000103308
1,0.000103263
63,0.000103238
1,0.00010322
21,0.000103114
1,0.000102987
4,0.000102857
4,0.000102793
4,0.000102638
9,0.000102634
9,0.000102569
9,0.000102433
1,0.000102386
9,0.000102329
6,0.000102284
39,0.000102199
39,0.000102197
39,0.000102178
39,0.000102143
9,0.000102001
17,0.000101996
2,0.000101937
17,0.000101829
3,0.000101805
7,0.000101576
1,0.000101523
46,0.000101372
3,0.000101368
3,0.000101348
2,0.000101291
7,0.000101288
1,0.000101235
4,0.000101204
1,0.000101184
7,0.00010106
6,0.000100939
7,0.000100933
6,0.000100883
9,0.000100799
3,0.000100779
46,0.000100753
1,0.000100705
1,0.000100695
14,0.000100679
4,0.000100614
14,0.000100614
5,0.000100585
7,0.000100527
118,0.000100517
3,0.000100476
2,0.000100442
14,0.000100399
1,0.000100381
3,0.000100277
3,0.000100254
1,0.000100251
5,0.000100214
14,0.000100107
7,0.000100093
5,0.000100056
3,0.000100043
1,0.00010002
5,1.00E-04
1,1.00E-04
2,9.98E-05
1,9.98E-05
1,9.98E-05
7,9.97E-05
38,9.96E-05
38,9.95E-05
38,9.95E-05
38,9.95E-05
3,9.95E-05
1,9.95E-05
1,9.95E-05
2,9.94E-05
45,9.92E-05
3,9.91E-05
1,9.90E-05
2,9.90E-05
1,9.90E-05
1,9.89E-05
116,9.88E-05
7,9.88E-05
1,9.88E-05
1,9.87E-05
3,9.86E-05
1,9.86E-05
1,9.85E-05
1,9.85E-05
1,9.85E-05
3,9.85E-05
1,9.85E-05
20,9.84E-05
1,9.84E-05
1,9.84E-05
1,9.84E-05
7,9.83E-05
1,9.83E-05
1,9.83E-05
60,9.82E-05
2,9.82E-05
3,9.82E-05
1,9.82E-05
3,9.82E-05
7,9.81E-05
3,9.81E-05
1,9.81E-05
1,9.81E-05
1,9.81E-05
1,9.81E-05
